,path,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,del,nothing,space
4313,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1076.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4314,datasets/asl_alphabet_train/asl_alphabet_train/E/E2596.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,datasets/asl_alphabet_train/asl_alphabet_train/J/J2262.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,datasets/asl_alphabet_train/asl_alphabet_train/C/C2545.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,datasets/asl_alphabet_train/asl_alphabet_train/C/C2827.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,datasets/asl_alphabet_train/asl_alphabet_train/O/O1768.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,datasets/asl_alphabet_train/asl_alphabet_train/D/D980.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,datasets/asl_alphabet_train/asl_alphabet_train/D/D2571.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,datasets/asl_alphabet_train/asl_alphabet_train/O/O343.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,datasets/asl_alphabet_train/asl_alphabet_train/space/space2466.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4323,datasets/asl_alphabet_train/asl_alphabet_train/L/L1910.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,datasets/asl_alphabet_train/asl_alphabet_train/T/T952.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4325,datasets/asl_alphabet_train/asl_alphabet_train/U/U1683.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4326,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q1247.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4327,datasets/asl_alphabet_train/asl_alphabet_train/X/X2736.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4328,datasets/asl_alphabet_train/asl_alphabet_train/F/F2122.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,datasets/asl_alphabet_train/asl_alphabet_train/A/A829.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,datasets/asl_alphabet_train/asl_alphabet_train/I/I1859.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,datasets/asl_alphabet_train/asl_alphabet_train/B/B1604.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1868.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4333,datasets/asl_alphabet_train/asl_alphabet_train/T/T2771.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4334,datasets/asl_alphabet_train/asl_alphabet_train/M/M2180.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2190.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4336,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z487.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4337,datasets/asl_alphabet_train/asl_alphabet_train/U/U1253.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4338,datasets/asl_alphabet_train/asl_alphabet_train/X/X182.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4339,datasets/asl_alphabet_train/asl_alphabet_train/F/F2911.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,datasets/asl_alphabet_train/asl_alphabet_train/space/space1182.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4341,datasets/asl_alphabet_train/asl_alphabet_train/P/P2416.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,datasets/asl_alphabet_train/asl_alphabet_train/K/K1028.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing1224.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4344,datasets/asl_alphabet_train/asl_alphabet_train/V/V2070.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4345,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing2871.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4346,datasets/asl_alphabet_train/asl_alphabet_train/O/O2709.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2431.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4348,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y934.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4349,datasets/asl_alphabet_train/asl_alphabet_train/C/C1212.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,datasets/asl_alphabet_train/asl_alphabet_train/O/O2877.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,datasets/asl_alphabet_train/asl_alphabet_train/M/M1414.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,datasets/asl_alphabet_train/asl_alphabet_train/O/O2456.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,datasets/asl_alphabet_train/asl_alphabet_train/K/K2113.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,datasets/asl_alphabet_train/asl_alphabet_train/P/P2254.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,datasets/asl_alphabet_train/asl_alphabet_train/del/del1333.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4356,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z934.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4357,datasets/asl_alphabet_train/asl_alphabet_train/G/G1144.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,datasets/asl_alphabet_train/asl_alphabet_train/N/N1782.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,datasets/asl_alphabet_train/asl_alphabet_train/R/R2306.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4360,datasets/asl_alphabet_train/asl_alphabet_train/A/A1734.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,datasets/asl_alphabet_train/asl_alphabet_train/M/M779.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,datasets/asl_alphabet_train/asl_alphabet_train/O/O2305.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4364,datasets/asl_alphabet_train/asl_alphabet_train/G/G1215.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,datasets/asl_alphabet_train/asl_alphabet_train/S/S2682.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4366,datasets/asl_alphabet_train/asl_alphabet_train/O/O1478.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,datasets/asl_alphabet_train/asl_alphabet_train/K/K1939.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,datasets/asl_alphabet_train/asl_alphabet_train/V/V2328.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4369,datasets/asl_alphabet_train/asl_alphabet_train/R/R1610.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4370,datasets/asl_alphabet_train/asl_alphabet_train/E/E941.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,datasets/asl_alphabet_train/asl_alphabet_train/R/R2300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4372,datasets/asl_alphabet_train/asl_alphabet_train/T/T2613.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4373,datasets/asl_alphabet_train/asl_alphabet_train/U/U1004.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4374,datasets/asl_alphabet_train/asl_alphabet_train/N/N2534.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,datasets/asl_alphabet_train/asl_alphabet_train/B/B2355.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,datasets/asl_alphabet_train/asl_alphabet_train/space/space563.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4377,datasets/asl_alphabet_train/asl_alphabet_train/W/W2335.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4378,datasets/asl_alphabet_train/asl_alphabet_train/N/N2542.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,datasets/asl_alphabet_train/asl_alphabet_train/V/V3000.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4380,datasets/asl_alphabet_train/asl_alphabet_train/space/space1889.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4381,datasets/asl_alphabet_train/asl_alphabet_train/D/D1218.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,datasets/asl_alphabet_train/asl_alphabet_train/R/R346.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4383,datasets/asl_alphabet_train/asl_alphabet_train/G/G2904.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,datasets/asl_alphabet_train/asl_alphabet_train/I/I2157.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,datasets/asl_alphabet_train/asl_alphabet_train/R/R395.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4386,datasets/asl_alphabet_train/asl_alphabet_train/V/V670.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4387,datasets/asl_alphabet_train/asl_alphabet_train/K/K619.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,datasets/asl_alphabet_train/asl_alphabet_train/E/E1724.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,datasets/asl_alphabet_train/asl_alphabet_train/R/R1978.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4390,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y2574.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4391,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing845.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4392,datasets/asl_alphabet_train/asl_alphabet_train/E/E2289.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,datasets/asl_alphabet_train/asl_alphabet_train/N/N1558.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,datasets/asl_alphabet_train/asl_alphabet_train/T/T1520.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4395,datasets/asl_alphabet_train/asl_alphabet_train/E/E2109.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,datasets/asl_alphabet_train/asl_alphabet_train/W/W1970.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4397,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z721.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4398,datasets/asl_alphabet_train/asl_alphabet_train/S/S2208.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4399,datasets/asl_alphabet_train/asl_alphabet_train/F/F2679.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,datasets/asl_alphabet_train/asl_alphabet_train/T/T2477.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4401,datasets/asl_alphabet_train/asl_alphabet_train/H/H90.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,datasets/asl_alphabet_train/asl_alphabet_train/M/M226.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,datasets/asl_alphabet_train/asl_alphabet_train/C/C1551.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,datasets/asl_alphabet_train/asl_alphabet_train/G/G2944.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1557.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4406,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1258.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4407,datasets/asl_alphabet_train/asl_alphabet_train/E/E1628.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,datasets/asl_alphabet_train/asl_alphabet_train/C/C2412.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,datasets/asl_alphabet_train/asl_alphabet_train/V/V1761.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4410,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing912.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4411,datasets/asl_alphabet_train/asl_alphabet_train/A/A87.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,datasets/asl_alphabet_train/asl_alphabet_train/A/A301.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,datasets/asl_alphabet_train/asl_alphabet_train/C/C114.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,datasets/asl_alphabet_train/asl_alphabet_train/B/B50.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,datasets/asl_alphabet_train/asl_alphabet_train/V/V870.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4416,datasets/asl_alphabet_train/asl_alphabet_train/W/W1924.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4417,datasets/asl_alphabet_train/asl_alphabet_train/del/del2947.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4418,datasets/asl_alphabet_train/asl_alphabet_train/B/B1503.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,datasets/asl_alphabet_train/asl_alphabet_train/E/E706.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,datasets/asl_alphabet_train/asl_alphabet_train/R/R2982.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4421,datasets/asl_alphabet_train/asl_alphabet_train/U/U1339.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4422,datasets/asl_alphabet_train/asl_alphabet_train/A/A2435.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,datasets/asl_alphabet_train/asl_alphabet_train/U/U536.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4424,datasets/asl_alphabet_train/asl_alphabet_train/A/A2534.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,datasets/asl_alphabet_train/asl_alphabet_train/B/B2910.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,datasets/asl_alphabet_train/asl_alphabet_train/G/G1466.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,datasets/asl_alphabet_train/asl_alphabet_train/X/X1165.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4428,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2604.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4429,datasets/asl_alphabet_train/asl_alphabet_train/D/D2788.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,datasets/asl_alphabet_train/asl_alphabet_train/D/D319.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,datasets/asl_alphabet_train/asl_alphabet_train/del/del898.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4432,datasets/asl_alphabet_train/asl_alphabet_train/W/W1738.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4433,datasets/asl_alphabet_train/asl_alphabet_train/space/space1936.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4434,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1871.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4435,datasets/asl_alphabet_train/asl_alphabet_train/C/C2603.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,datasets/asl_alphabet_train/asl_alphabet_train/K/K646.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,datasets/asl_alphabet_train/asl_alphabet_train/I/I156.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing1198.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4439,datasets/asl_alphabet_train/asl_alphabet_train/F/F2882.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,datasets/asl_alphabet_train/asl_alphabet_train/H/H1802.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q2454.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4442,datasets/asl_alphabet_train/asl_alphabet_train/B/B407.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,datasets/asl_alphabet_train/asl_alphabet_train/H/H1919.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,datasets/asl_alphabet_train/asl_alphabet_train/A/A1166.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,datasets/asl_alphabet_train/asl_alphabet_train/X/X2439.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4446,datasets/asl_alphabet_train/asl_alphabet_train/F/F1550.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,datasets/asl_alphabet_train/asl_alphabet_train/del/del2151.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4448,datasets/asl_alphabet_train/asl_alphabet_train/W/W1047.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4449,datasets/asl_alphabet_train/asl_alphabet_train/O/O2770.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,datasets/asl_alphabet_train/asl_alphabet_train/U/U1188.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4451,datasets/asl_alphabet_train/asl_alphabet_train/S/S1132.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4452,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing1923.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4453,datasets/asl_alphabet_train/asl_alphabet_train/P/P1091.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,datasets/asl_alphabet_train/asl_alphabet_train/H/H2776.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,datasets/asl_alphabet_train/asl_alphabet_train/E/E741.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,datasets/asl_alphabet_train/asl_alphabet_train/A/A2470.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,datasets/asl_alphabet_train/asl_alphabet_train/E/E701.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,datasets/asl_alphabet_train/asl_alphabet_train/W/W492.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
