,path,letter
7125,datasets/asl_alphabet_train/asl_alphabet_train/M/M1499.jpg,M
7126,datasets/asl_alphabet_train/asl_alphabet_train/space/space2519.jpg,space
7127,datasets/asl_alphabet_train/asl_alphabet_train/K/K117.jpg,K
7128,datasets/asl_alphabet_train/asl_alphabet_train/R/R2474.jpg,R
7129,datasets/asl_alphabet_train/asl_alphabet_train/C/C640.jpg,C
7130,datasets/asl_alphabet_train/asl_alphabet_train/B/B2659.jpg,B
7131,datasets/asl_alphabet_train/asl_alphabet_train/T/T975.jpg,T
7132,datasets/asl_alphabet_train/asl_alphabet_train/space/space2512.jpg,space
7133,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing613.jpg,nothing
7134,datasets/asl_alphabet_train/asl_alphabet_train/N/N2908.jpg,N
7135,datasets/asl_alphabet_train/asl_alphabet_train/X/X1633.jpg,X
7136,datasets/asl_alphabet_train/asl_alphabet_train/M/M261.jpg,M
7137,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z2050.jpg,Z
7138,datasets/asl_alphabet_train/asl_alphabet_train/space/space571.jpg,space
7139,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing1404.jpg,nothing
7140,datasets/asl_alphabet_train/asl_alphabet_train/K/K729.jpg,K
7141,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1500.jpg,Y
7142,datasets/asl_alphabet_train/asl_alphabet_train/U/U266.jpg,U
7143,datasets/asl_alphabet_train/asl_alphabet_train/F/F2644.jpg,F
7144,datasets/asl_alphabet_train/asl_alphabet_train/L/L1417.jpg,L
7145,datasets/asl_alphabet_train/asl_alphabet_train/O/O273.jpg,O
7146,datasets/asl_alphabet_train/asl_alphabet_train/G/G1210.jpg,G
7147,datasets/asl_alphabet_train/asl_alphabet_train/I/I215.jpg,I
7148,datasets/asl_alphabet_train/asl_alphabet_train/S/S666.jpg,S
7149,datasets/asl_alphabet_train/asl_alphabet_train/H/H2996.jpg,H
7150,datasets/asl_alphabet_train/asl_alphabet_train/del/del2811.jpg,del
7151,datasets/asl_alphabet_train/asl_alphabet_train/H/H2026.jpg,H
7152,datasets/asl_alphabet_train/asl_alphabet_train/M/M61.jpg,M
7153,datasets/asl_alphabet_train/asl_alphabet_train/C/C2460.jpg,C
7154,datasets/asl_alphabet_train/asl_alphabet_train/D/D2810.jpg,D
7155,datasets/asl_alphabet_train/asl_alphabet_train/F/F1677.jpg,F
7156,datasets/asl_alphabet_train/asl_alphabet_train/S/S1782.jpg,S
7157,datasets/asl_alphabet_train/asl_alphabet_train/L/L2141.jpg,L
7158,datasets/asl_alphabet_train/asl_alphabet_train/L/L2596.jpg,L
7159,datasets/asl_alphabet_train/asl_alphabet_train/K/K2626.jpg,K
7160,datasets/asl_alphabet_train/asl_alphabet_train/X/X313.jpg,X
7161,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q1298.jpg,Q
7162,datasets/asl_alphabet_train/asl_alphabet_train/K/K376.jpg,K
7163,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1906.jpg,Y
7164,datasets/asl_alphabet_train/asl_alphabet_train/J/J1815.jpg,J
7165,datasets/asl_alphabet_train/asl_alphabet_train/O/O1868.jpg,O
7166,datasets/asl_alphabet_train/asl_alphabet_train/S/S615.jpg,S
7167,datasets/asl_alphabet_train/asl_alphabet_train/M/M1783.jpg,M
7168,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y2833.jpg,Y
7169,datasets/asl_alphabet_train/asl_alphabet_train/G/G1157.jpg,G
7170,datasets/asl_alphabet_train/asl_alphabet_train/del/del480.jpg,del
7171,datasets/asl_alphabet_train/asl_alphabet_train/B/B2133.jpg,B
7172,datasets/asl_alphabet_train/asl_alphabet_train/T/T2323.jpg,T
7173,datasets/asl_alphabet_train/asl_alphabet_train/O/O620.jpg,O
7174,datasets/asl_alphabet_train/asl_alphabet_train/O/O573.jpg,O
7175,datasets/asl_alphabet_train/asl_alphabet_train/R/R1840.jpg,R
7176,datasets/asl_alphabet_train/asl_alphabet_train/N/N1230.jpg,N
7177,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing2892.jpg,nothing
7178,datasets/asl_alphabet_train/asl_alphabet_train/V/V886.jpg,V
7179,datasets/asl_alphabet_train/asl_alphabet_train/T/T654.jpg,T
7180,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1697.jpg,Y
7181,datasets/asl_alphabet_train/asl_alphabet_train/C/C1735.jpg,C
7182,datasets/asl_alphabet_train/asl_alphabet_train/C/C816.jpg,C
7183,datasets/asl_alphabet_train/asl_alphabet_train/H/H2460.jpg,H
7184,datasets/asl_alphabet_train/asl_alphabet_train/E/E2348.jpg,E
7185,datasets/asl_alphabet_train/asl_alphabet_train/A/A1159.jpg,A
7186,datasets/asl_alphabet_train/asl_alphabet_train/T/T1388.jpg,T
7187,datasets/asl_alphabet_train/asl_alphabet_train/G/G2464.jpg,G
7188,datasets/asl_alphabet_train/asl_alphabet_train/R/R102.jpg,R
7189,datasets/asl_alphabet_train/asl_alphabet_train/K/K1668.jpg,K
7190,datasets/asl_alphabet_train/asl_alphabet_train/L/L589.jpg,L
7191,datasets/asl_alphabet_train/asl_alphabet_train/T/T2723.jpg,T
7192,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1427.jpg,Z
7193,datasets/asl_alphabet_train/asl_alphabet_train/C/C465.jpg,C
7194,datasets/asl_alphabet_train/asl_alphabet_train/V/V1158.jpg,V
7195,datasets/asl_alphabet_train/asl_alphabet_train/space/space624.jpg,space
7196,datasets/asl_alphabet_train/asl_alphabet_train/G/G1258.jpg,G
7197,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1399.jpg,Z
7198,datasets/asl_alphabet_train/asl_alphabet_train/M/M2730.jpg,M
7199,datasets/asl_alphabet_train/asl_alphabet_train/space/space1070.jpg,space
7200,datasets/asl_alphabet_train/asl_alphabet_train/H/H535.jpg,H
7201,datasets/asl_alphabet_train/asl_alphabet_train/R/R471.jpg,R
7202,datasets/asl_alphabet_train/asl_alphabet_train/I/I2105.jpg,I
7203,datasets/asl_alphabet_train/asl_alphabet_train/L/L2802.jpg,L
7204,datasets/asl_alphabet_train/asl_alphabet_train/D/D1075.jpg,D
7205,datasets/asl_alphabet_train/asl_alphabet_train/C/C2247.jpg,C
7206,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing2588.jpg,nothing
7207,datasets/asl_alphabet_train/asl_alphabet_train/E/E121.jpg,E
7208,datasets/asl_alphabet_train/asl_alphabet_train/G/G1937.jpg,G
7209,datasets/asl_alphabet_train/asl_alphabet_train/S/S1130.jpg,S
7210,datasets/asl_alphabet_train/asl_alphabet_train/P/P1126.jpg,P
7211,datasets/asl_alphabet_train/asl_alphabet_train/D/D1942.jpg,D
7212,datasets/asl_alphabet_train/asl_alphabet_train/E/E1321.jpg,E
7213,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z2883.jpg,Z
7214,datasets/asl_alphabet_train/asl_alphabet_train/J/J2442.jpg,J
7215,datasets/asl_alphabet_train/asl_alphabet_train/R/R1639.jpg,R
7216,datasets/asl_alphabet_train/asl_alphabet_train/L/L2071.jpg,L
7217,datasets/asl_alphabet_train/asl_alphabet_train/R/R148.jpg,R
7218,datasets/asl_alphabet_train/asl_alphabet_train/C/C1395.jpg,C
7219,datasets/asl_alphabet_train/asl_alphabet_train/C/C1084.jpg,C
7220,datasets/asl_alphabet_train/asl_alphabet_train/X/X599.jpg,X
7221,datasets/asl_alphabet_train/asl_alphabet_train/O/O2829.jpg,O
7222,datasets/asl_alphabet_train/asl_alphabet_train/T/T961.jpg,T
7223,datasets/asl_alphabet_train/asl_alphabet_train/I/I1981.jpg,I
7224,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing1216.jpg,nothing
7225,datasets/asl_alphabet_train/asl_alphabet_train/C/C2903.jpg,C
7226,datasets/asl_alphabet_train/asl_alphabet_train/R/R1478.jpg,R
7227,datasets/asl_alphabet_train/asl_alphabet_train/J/J2148.jpg,J
7228,datasets/asl_alphabet_train/asl_alphabet_train/O/O1355.jpg,O
7229,datasets/asl_alphabet_train/asl_alphabet_train/space/space471.jpg,space
7230,datasets/asl_alphabet_train/asl_alphabet_train/G/G1606.jpg,G
7231,datasets/asl_alphabet_train/asl_alphabet_train/T/T862.jpg,T
7232,datasets/asl_alphabet_train/asl_alphabet_train/K/K2571.jpg,K
7233,datasets/asl_alphabet_train/asl_alphabet_train/T/T1925.jpg,T
7234,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y2734.jpg,Y
7235,datasets/asl_alphabet_train/asl_alphabet_train/B/B591.jpg,B
7236,datasets/asl_alphabet_train/asl_alphabet_train/D/D408.jpg,D
7237,datasets/asl_alphabet_train/asl_alphabet_train/X/X589.jpg,X
7238,datasets/asl_alphabet_train/asl_alphabet_train/N/N844.jpg,N
7239,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z2576.jpg,Z
7240,datasets/asl_alphabet_train/asl_alphabet_train/A/A641.jpg,A
7241,datasets/asl_alphabet_train/asl_alphabet_train/del/del1422.jpg,del
7242,datasets/asl_alphabet_train/asl_alphabet_train/C/C2805.jpg,C
7243,datasets/asl_alphabet_train/asl_alphabet_train/W/W1521.jpg,W
7244,datasets/asl_alphabet_train/asl_alphabet_train/C/C28.jpg,C
7245,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q432.jpg,Q
7246,datasets/asl_alphabet_train/asl_alphabet_train/B/B104.jpg,B
7247,datasets/asl_alphabet_train/asl_alphabet_train/G/G1930.jpg,G
7248,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y182.jpg,Y
7249,datasets/asl_alphabet_train/asl_alphabet_train/B/B2022.jpg,B
7250,datasets/asl_alphabet_train/asl_alphabet_train/P/P667.jpg,P
7251,datasets/asl_alphabet_train/asl_alphabet_train/N/N803.jpg,N
7252,datasets/asl_alphabet_train/asl_alphabet_train/V/V134.jpg,V
7253,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing1935.jpg,nothing
7254,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y149.jpg,Y
7255,datasets/asl_alphabet_train/asl_alphabet_train/J/J2610.jpg,J
7256,datasets/asl_alphabet_train/asl_alphabet_train/D/D2495.jpg,D
7257,datasets/asl_alphabet_train/asl_alphabet_train/W/W1292.jpg,W
7258,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1770.jpg,Z
7259,datasets/asl_alphabet_train/asl_alphabet_train/D/D2873.jpg,D
7260,datasets/asl_alphabet_train/asl_alphabet_train/G/G2788.jpg,G
7261,datasets/asl_alphabet_train/asl_alphabet_train/del/del2489.jpg,del
7262,datasets/asl_alphabet_train/asl_alphabet_train/V/V2519.jpg,V
7263,datasets/asl_alphabet_train/asl_alphabet_train/W/W570.jpg,W
7264,datasets/asl_alphabet_train/asl_alphabet_train/A/A926.jpg,A
7265,datasets/asl_alphabet_train/asl_alphabet_train/H/H2712.jpg,H
7266,datasets/asl_alphabet_train/asl_alphabet_train/N/N2691.jpg,N
7267,datasets/asl_alphabet_train/asl_alphabet_train/L/L2363.jpg,L
7268,datasets/asl_alphabet_train/asl_alphabet_train/J/J1623.jpg,J
7269,datasets/asl_alphabet_train/asl_alphabet_train/C/C1814.jpg,C
7270,datasets/asl_alphabet_train/asl_alphabet_train/X/X914.jpg,X
7271,datasets/asl_alphabet_train/asl_alphabet_train/H/H894.jpg,H
7272,datasets/asl_alphabet_train/asl_alphabet_train/A/A932.jpg,A
7273,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing975.jpg,nothing
7274,datasets/asl_alphabet_train/asl_alphabet_train/O/O2163.jpg,O
7275,datasets/asl_alphabet_train/asl_alphabet_train/O/O444.jpg,O
7276,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y2363.jpg,Y
7277,datasets/asl_alphabet_train/asl_alphabet_train/H/H1001.jpg,H
7278,datasets/asl_alphabet_train/asl_alphabet_train/I/I426.jpg,I
7279,datasets/asl_alphabet_train/asl_alphabet_train/L/L2724.jpg,L
7280,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z1174.jpg,Z
7281,datasets/asl_alphabet_train/asl_alphabet_train/S/S643.jpg,S
7282,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y446.jpg,Y
7283,datasets/asl_alphabet_train/asl_alphabet_train/G/G2701.jpg,G
7284,datasets/asl_alphabet_train/asl_alphabet_train/G/G966.jpg,G
7285,datasets/asl_alphabet_train/asl_alphabet_train/space/space493.jpg,space
7286,datasets/asl_alphabet_train/asl_alphabet_train/H/H2872.jpg,H
7287,datasets/asl_alphabet_train/asl_alphabet_train/X/X660.jpg,X
7288,datasets/asl_alphabet_train/asl_alphabet_train/I/I2549.jpg,I
7289,datasets/asl_alphabet_train/asl_alphabet_train/N/N638.jpg,N
7290,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q1453.jpg,Q
7291,datasets/asl_alphabet_train/asl_alphabet_train/I/I618.jpg,I
7292,datasets/asl_alphabet_train/asl_alphabet_train/X/X2714.jpg,X
7293,datasets/asl_alphabet_train/asl_alphabet_train/del/del2409.jpg,del
7294,datasets/asl_alphabet_train/asl_alphabet_train/R/R826.jpg,R
7295,datasets/asl_alphabet_train/asl_alphabet_train/E/E1532.jpg,E
7296,datasets/asl_alphabet_train/asl_alphabet_train/T/T2498.jpg,T
7297,datasets/asl_alphabet_train/asl_alphabet_train/N/N1409.jpg,N
7298,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y643.jpg,Y
7299,datasets/asl_alphabet_train/asl_alphabet_train/K/K1739.jpg,K
7300,datasets/asl_alphabet_train/asl_alphabet_train/R/R385.jpg,R
7301,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y550.jpg,Y
7302,datasets/asl_alphabet_train/asl_alphabet_train/C/C318.jpg,C
7303,datasets/asl_alphabet_train/asl_alphabet_train/M/M2588.jpg,M
7304,datasets/asl_alphabet_train/asl_alphabet_train/S/S138.jpg,S
7305,datasets/asl_alphabet_train/asl_alphabet_train/del/del1335.jpg,del
7306,datasets/asl_alphabet_train/asl_alphabet_train/L/L144.jpg,L
7307,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q824.jpg,Q
7308,datasets/asl_alphabet_train/asl_alphabet_train/X/X941.jpg,X
7309,datasets/asl_alphabet_train/asl_alphabet_train/P/P2364.jpg,P
7310,datasets/asl_alphabet_train/asl_alphabet_train/del/del2860.jpg,del
7311,datasets/asl_alphabet_train/asl_alphabet_train/R/R1974.jpg,R
7312,datasets/asl_alphabet_train/asl_alphabet_train/T/T2036.jpg,T
7313,datasets/asl_alphabet_train/asl_alphabet_train/L/L183.jpg,L
7314,datasets/asl_alphabet_train/asl_alphabet_train/del/del1590.jpg,del
7315,datasets/asl_alphabet_train/asl_alphabet_train/R/R1621.jpg,R
7316,datasets/asl_alphabet_train/asl_alphabet_train/I/I19.jpg,I
7317,datasets/asl_alphabet_train/asl_alphabet_train/E/E1188.jpg,E
7318,datasets/asl_alphabet_train/asl_alphabet_train/X/X2068.jpg,X
7319,datasets/asl_alphabet_train/asl_alphabet_train/X/X1746.jpg,X
7320,datasets/asl_alphabet_train/asl_alphabet_train/K/K2026.jpg,K
7321,datasets/asl_alphabet_train/asl_alphabet_train/F/F828.jpg,F
7322,datasets/asl_alphabet_train/asl_alphabet_train/V/V655.jpg,V
7323,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y948.jpg,Y
7324,datasets/asl_alphabet_train/asl_alphabet_train/G/G109.jpg,G
7325,datasets/asl_alphabet_train/asl_alphabet_train/T/T348.jpg,T
7326,datasets/asl_alphabet_train/asl_alphabet_train/R/R951.jpg,R
7327,datasets/asl_alphabet_train/asl_alphabet_train/F/F2394.jpg,F
7328,datasets/asl_alphabet_train/asl_alphabet_train/V/V1906.jpg,V
7329,datasets/asl_alphabet_train/asl_alphabet_train/X/X324.jpg,X
7330,datasets/asl_alphabet_train/asl_alphabet_train/space/space1233.jpg,space
7331,datasets/asl_alphabet_train/asl_alphabet_train/O/O2313.jpg,O
7332,datasets/asl_alphabet_train/asl_alphabet_train/W/W647.jpg,W
7333,datasets/asl_alphabet_train/asl_alphabet_train/I/I61.jpg,I
7334,datasets/asl_alphabet_train/asl_alphabet_train/W/W619.jpg,W
7335,datasets/asl_alphabet_train/asl_alphabet_train/B/B1220.jpg,B
7336,datasets/asl_alphabet_train/asl_alphabet_train/S/S1174.jpg,S
7337,datasets/asl_alphabet_train/asl_alphabet_train/W/W1145.jpg,W
7338,datasets/asl_alphabet_train/asl_alphabet_train/E/E2273.jpg,E
7339,datasets/asl_alphabet_train/asl_alphabet_train/U/U2210.jpg,U
7340,datasets/asl_alphabet_train/asl_alphabet_train/E/E2869.jpg,E
7341,datasets/asl_alphabet_train/asl_alphabet_train/S/S533.jpg,S
7342,datasets/asl_alphabet_train/asl_alphabet_train/W/W1949.jpg,W
7343,datasets/asl_alphabet_train/asl_alphabet_train/U/U1369.jpg,U
7344,datasets/asl_alphabet_train/asl_alphabet_train/T/T1585.jpg,T
7345,datasets/asl_alphabet_train/asl_alphabet_train/N/N2258.jpg,N
7346,datasets/asl_alphabet_train/asl_alphabet_train/P/P1994.jpg,P
7347,datasets/asl_alphabet_train/asl_alphabet_train/space/space927.jpg,space
7348,datasets/asl_alphabet_train/asl_alphabet_train/C/C715.jpg,C
7349,datasets/asl_alphabet_train/asl_alphabet_train/T/T1368.jpg,T
7350,datasets/asl_alphabet_train/asl_alphabet_train/W/W1320.jpg,W
7351,datasets/asl_alphabet_train/asl_alphabet_train/M/M2840.jpg,M
7352,datasets/asl_alphabet_train/asl_alphabet_train/L/L187.jpg,L
7353,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y2009.jpg,Y
7354,datasets/asl_alphabet_train/asl_alphabet_train/del/del222.jpg,del
7355,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing2919.jpg,nothing
7356,datasets/asl_alphabet_train/asl_alphabet_train/A/A2044.jpg,A
7357,datasets/asl_alphabet_train/asl_alphabet_train/F/F1725.jpg,F
7358,datasets/asl_alphabet_train/asl_alphabet_train/V/V2918.jpg,V
7359,datasets/asl_alphabet_train/asl_alphabet_train/T/T2415.jpg,T
7360,datasets/asl_alphabet_train/asl_alphabet_train/K/K2728.jpg,K
7361,datasets/asl_alphabet_train/asl_alphabet_train/del/del2910.jpg,del
7362,datasets/asl_alphabet_train/asl_alphabet_train/G/G280.jpg,G
7363,datasets/asl_alphabet_train/asl_alphabet_train/E/E2943.jpg,E
7364,datasets/asl_alphabet_train/asl_alphabet_train/T/T988.jpg,T
7365,datasets/asl_alphabet_train/asl_alphabet_train/J/J2320.jpg,J
7366,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q1326.jpg,Q
7367,datasets/asl_alphabet_train/asl_alphabet_train/V/V2132.jpg,V
7368,datasets/asl_alphabet_train/asl_alphabet_train/F/F1989.jpg,F
7369,datasets/asl_alphabet_train/asl_alphabet_train/D/D2747.jpg,D
7370,datasets/asl_alphabet_train/asl_alphabet_train/G/G754.jpg,G
7371,datasets/asl_alphabet_train/asl_alphabet_train/B/B1208.jpg,B
7372,datasets/asl_alphabet_train/asl_alphabet_train/G/G2530.jpg,G
7373,datasets/asl_alphabet_train/asl_alphabet_train/M/M756.jpg,M
7374,datasets/asl_alphabet_train/asl_alphabet_train/D/D2515.jpg,D
7375,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z560.jpg,Z
7376,datasets/asl_alphabet_train/asl_alphabet_train/M/M1251.jpg,M
7377,datasets/asl_alphabet_train/asl_alphabet_train/del/del1302.jpg,del
7378,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1825.jpg,Y
7379,datasets/asl_alphabet_train/asl_alphabet_train/E/E1013.jpg,E
7380,datasets/asl_alphabet_train/asl_alphabet_train/U/U1881.jpg,U
7381,datasets/asl_alphabet_train/asl_alphabet_train/P/P1323.jpg,P
7382,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q345.jpg,Q
7383,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing253.jpg,nothing
7384,datasets/asl_alphabet_train/asl_alphabet_train/P/P2756.jpg,P
7385,datasets/asl_alphabet_train/asl_alphabet_train/S/S865.jpg,S
7386,datasets/asl_alphabet_train/asl_alphabet_train/L/L360.jpg,L
7387,datasets/asl_alphabet_train/asl_alphabet_train/S/S2618.jpg,S
7388,datasets/asl_alphabet_train/asl_alphabet_train/X/X1692.jpg,X
7389,datasets/asl_alphabet_train/asl_alphabet_train/space/space2409.jpg,space
7390,datasets/asl_alphabet_train/asl_alphabet_train/T/T1429.jpg,T
7391,datasets/asl_alphabet_train/asl_alphabet_train/S/S328.jpg,S
7392,datasets/asl_alphabet_train/asl_alphabet_train/K/K1719.jpg,K
7393,datasets/asl_alphabet_train/asl_alphabet_train/P/P252.jpg,P
7394,datasets/asl_alphabet_train/asl_alphabet_train/F/F1077.jpg,F
7395,datasets/asl_alphabet_train/asl_alphabet_train/X/X1812.jpg,X
7396,datasets/asl_alphabet_train/asl_alphabet_train/N/N1371.jpg,N
7397,datasets/asl_alphabet_train/asl_alphabet_train/F/F206.jpg,F
7398,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y2828.jpg,Y
7399,datasets/asl_alphabet_train/asl_alphabet_train/J/J1431.jpg,J
7400,datasets/asl_alphabet_train/asl_alphabet_train/J/J222.jpg,J
7401,datasets/asl_alphabet_train/asl_alphabet_train/C/C2188.jpg,C
7402,datasets/asl_alphabet_train/asl_alphabet_train/K/K1892.jpg,K
7403,datasets/asl_alphabet_train/asl_alphabet_train/N/N2997.jpg,N
7404,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q1750.jpg,Q
7405,datasets/asl_alphabet_train/asl_alphabet_train/R/R2747.jpg,R
7406,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z242.jpg,Z
7407,datasets/asl_alphabet_train/asl_alphabet_train/R/R1997.jpg,R
7408,datasets/asl_alphabet_train/asl_alphabet_train/X/X1910.jpg,X
7409,datasets/asl_alphabet_train/asl_alphabet_train/O/O1391.jpg,O
7410,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z2109.jpg,Z
7411,datasets/asl_alphabet_train/asl_alphabet_train/K/K2041.jpg,K
7412,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y129.jpg,Y
7413,datasets/asl_alphabet_train/asl_alphabet_train/G/G1000.jpg,G
7414,datasets/asl_alphabet_train/asl_alphabet_train/P/P1317.jpg,P
7415,datasets/asl_alphabet_train/asl_alphabet_train/del/del1441.jpg,del
7416,datasets/asl_alphabet_train/asl_alphabet_train/G/G2163.jpg,G
7417,datasets/asl_alphabet_train/asl_alphabet_train/space/space787.jpg,space
7418,datasets/asl_alphabet_train/asl_alphabet_train/M/M1975.jpg,M
7419,datasets/asl_alphabet_train/asl_alphabet_train/G/G1795.jpg,G
7420,datasets/asl_alphabet_train/asl_alphabet_train/S/S305.jpg,S
7421,datasets/asl_alphabet_train/asl_alphabet_train/K/K2802.jpg,K
7422,datasets/asl_alphabet_train/asl_alphabet_train/O/O1164.jpg,O
7423,datasets/asl_alphabet_train/asl_alphabet_train/U/U376.jpg,U
7424,datasets/asl_alphabet_train/asl_alphabet_train/Q/Q1170.jpg,Q
7425,datasets/asl_alphabet_train/asl_alphabet_train/C/C865.jpg,C
7426,datasets/asl_alphabet_train/asl_alphabet_train/E/E2099.jpg,E
7427,datasets/asl_alphabet_train/asl_alphabet_train/T/T2878.jpg,T
7428,datasets/asl_alphabet_train/asl_alphabet_train/I/I954.jpg,I
7429,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing2567.jpg,nothing
7430,datasets/asl_alphabet_train/asl_alphabet_train/O/O832.jpg,O
7431,datasets/asl_alphabet_train/asl_alphabet_train/O/O2183.jpg,O
7432,datasets/asl_alphabet_train/asl_alphabet_train/P/P2485.jpg,P
7433,datasets/asl_alphabet_train/asl_alphabet_train/del/del2981.jpg,del
7434,datasets/asl_alphabet_train/asl_alphabet_train/K/K34.jpg,K
7435,datasets/asl_alphabet_train/asl_alphabet_train/X/X2823.jpg,X
7436,datasets/asl_alphabet_train/asl_alphabet_train/R/R1182.jpg,R
7437,datasets/asl_alphabet_train/asl_alphabet_train/M/M900.jpg,M
7438,datasets/asl_alphabet_train/asl_alphabet_train/H/H2771.jpg,H
7439,datasets/asl_alphabet_train/asl_alphabet_train/H/H760.jpg,H
7440,datasets/asl_alphabet_train/asl_alphabet_train/B/B739.jpg,B
7441,datasets/asl_alphabet_train/asl_alphabet_train/N/N575.jpg,N
7442,datasets/asl_alphabet_train/asl_alphabet_train/del/del1545.jpg,del
7443,datasets/asl_alphabet_train/asl_alphabet_train/space/space2770.jpg,space
7444,datasets/asl_alphabet_train/asl_alphabet_train/M/M2133.jpg,M
7445,datasets/asl_alphabet_train/asl_alphabet_train/V/V355.jpg,V
7446,datasets/asl_alphabet_train/asl_alphabet_train/M/M818.jpg,M
7447,datasets/asl_alphabet_train/asl_alphabet_train/Z/Z803.jpg,Z
7448,datasets/asl_alphabet_train/asl_alphabet_train/del/del1331.jpg,del
7449,datasets/asl_alphabet_train/asl_alphabet_train/V/V623.jpg,V
7450,datasets/asl_alphabet_train/asl_alphabet_train/O/O1050.jpg,O
7451,datasets/asl_alphabet_train/asl_alphabet_train/P/P372.jpg,P
7452,datasets/asl_alphabet_train/asl_alphabet_train/C/C328.jpg,C
7453,datasets/asl_alphabet_train/asl_alphabet_train/D/D120.jpg,D
7454,datasets/asl_alphabet_train/asl_alphabet_train/N/N1904.jpg,N
7455,datasets/asl_alphabet_train/asl_alphabet_train/C/C2275.jpg,C
7456,datasets/asl_alphabet_train/asl_alphabet_train/L/L2519.jpg,L
7457,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing2371.jpg,nothing
7458,datasets/asl_alphabet_train/asl_alphabet_train/C/C2599.jpg,C
7459,datasets/asl_alphabet_train/asl_alphabet_train/K/K1042.jpg,K
7460,datasets/asl_alphabet_train/asl_alphabet_train/X/X2198.jpg,X
7461,datasets/asl_alphabet_train/asl_alphabet_train/C/C1679.jpg,C
7462,datasets/asl_alphabet_train/asl_alphabet_train/T/T1061.jpg,T
7463,datasets/asl_alphabet_train/asl_alphabet_train/T/T352.jpg,T
7464,datasets/asl_alphabet_train/asl_alphabet_train/G/G1211.jpg,G
7465,datasets/asl_alphabet_train/asl_alphabet_train/U/U2875.jpg,U
7466,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing2532.jpg,nothing
7467,datasets/asl_alphabet_train/asl_alphabet_train/N/N1156.jpg,N
7468,datasets/asl_alphabet_train/asl_alphabet_train/A/A1088.jpg,A
7469,datasets/asl_alphabet_train/asl_alphabet_train/B/B2054.jpg,B
7470,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y2752.jpg,Y
7471,datasets/asl_alphabet_train/asl_alphabet_train/R/R504.jpg,R
7472,datasets/asl_alphabet_train/asl_alphabet_train/Y/Y1491.jpg,Y
7473,datasets/asl_alphabet_train/asl_alphabet_train/I/I2934.jpg,I
7474,datasets/asl_alphabet_train/asl_alphabet_train/P/P366.jpg,P
7475,datasets/asl_alphabet_train/asl_alphabet_train/nothing/nothing2491.jpg,nothing
7476,datasets/asl_alphabet_train/asl_alphabet_train/O/O1441.jpg,O
7477,datasets/asl_alphabet_train/asl_alphabet_train/space/space2369.jpg,space
7478,datasets/asl_alphabet_train/asl_alphabet_train/T/T1548.jpg,T
7479,datasets/asl_alphabet_train/asl_alphabet_train/N/N2142.jpg,N
7480,datasets/asl_alphabet_train/asl_alphabet_train/H/H1682.jpg,H
7481,datasets/asl_alphabet_train/asl_alphabet_train/E/E1869.jpg,E
